@RELATION gradientboosting_classifier
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {false,true}

@DATA
0.180916,0.004705,2.850900,0.233852,0.249666,0.892842,0.006853,0.297597,-31.880811,1.189915,-0.533521,-0.475927,-0.718372,-0.206215,-0.132563,0.018420,0.063096,-0.006997,0.011031,0.041163,-0.078242,0.013043,0.013064,0.017619,0.010782,0.008785,0.009886,0.023977,0.004255,0.007179,0.012611,0.014204,0.010020,0.013112,0.140359,0.011737,0.549407,0.115480,0.084389,0.712692,0.005351,0.306503,4.540447,1.242392,0.839979,0.408800,0.525444,0.377159,0.331513,0.301120,0.203197,0.232677,0.216283,0.186862,0.196196,0.014489,0.018984,0.020005,0.011932,0.007442,0.010996,0.035031,0.007124,0.006476,0.010864,0.011352,0.010170,0.011009,true
0.094880,0.002579,2.901010,0.158485,0.217515,0.435835,0.007929,0.158319,-30.501766,1.946082,-0.124172,-0.010181,-0.292514,0.166706,-0.048096,0.075054,-0.040168,0.140676,-0.046205,-0.023025,0.045318,0.011584,0.004347,0.024793,0.017443,0.035346,0.010858,0.032242,0.007400,0.006401,0.014278,0.018245,0.011111,0.020222,0.075238,0.008225,0.365218,0.077978,0.061852,0.413440,0.004577,0.165375,3.282603,0.721531,0.811478,0.360235,0.357990,0.381039,0.396798,0.321448,0.246117,0.265290,0.212851,0.223577,0.242306,0.011995,0.006050,0.024257,0.017201,0.020477,0.014460,0.033737,0.014125,0.007856,0.013527,0.018584,0.016467,0.010311,true
0.070411,0.003100,2.907057,0.130369,0.186425,0.357859,0.010076,0.088764,-29.008584,1.831664,-0.536646,0.099253,-0.343510,0.225279,-0.110506,0.107499,-0.043596,-0.017466,-0.001029,-0.024467,-0.082318,0.012333,0.011568,0.014944,0.010466,0.011000,0.012355,0.033432,0.005794,0.011931,0.023280,0.016832,0.005024,0.018595,0.072714,0.008371,0.542424,0.057971,0.049060,0.421521,0.005990,0.092923,2.724779,1.028049,0.874161,0.607774,0.628394,0.451988,0.294508,0.326956,0.267452,0.227534,0.239516,0.205996,0.197822,0.015992,0.018526,0.016072,0.014302,0.012225,0.015495,0.035292,0.012158,0.015110,0.025872,0.022431,0.006797,0.010104,true
0.080242,0.002850,2.834121,0.136658,0.199141,0.369565,0.012280,0.094833,-29.663682,2.081898,-0.493193,-0.132657,-0.135705,-0.076520,-0.193851,-0.131504,-0.116575,-0.224627,-0.154561,-0.176656,-0.233248,0.029892,0.006828,0.024457,0.022112,0.014166,0.014412,0.012334,0.004473,0.010734,0.017066,0.026832,0.010160,0.020797,0.085570,0.007623,0.586703,0.071279,0.061531,0.479855,0.007853,0.128573,3.182486,0.875779,0.916987,0.533018,0.437211,0.343706,0.243951,0.294981,0.225040,0.270437,0.334012,0.291162,0.343180,0.035802,0.007657,0.028224,0.026009,0.014942,0.016402,0.012389,0.007823,0.013872,0.020798,0.028103,0.015924,0.010739,true
0.080742,0.003168,2.764975,0.139796,0.193128,0.379933,0.009202,0.081000,-29.448171,1.831608,0.214953,0.017753,-0.677745,-0.094663,0.130568,-0.055188,0.075755,-0.067435,-0.172947,0.072196,-0.113468,0.027633,0.006592,0.028125,0.016740,0.014424,0.009850,0.018062,0.003534,0.008407,0.014242,0.024047,0.009023,0.017594,0.072121,0.008338,0.513142,0.067326,0.062263,0.387024,0.006492,0.058028,3.358215,1.046542,0.809398,0.483311,0.480544,0.456843,0.348690,0.288945,0.248276,0.299131,0.246254,0.142803,0.187931,0.030704,0.009705,0.025989,0.021261,0.012082,0.010367,0.016603,0.007268,0.009831,0.018820,0.026675,0.010074,0.010571,true
0.055891,0.003366,2.871265,0.114054,0.182089,0.228545,0.008684,0.048653,-28.790928,2.606284,-0.441805,-0.380181,0.017447,0.267733,0.074771,-0.042762,-0.159718,0.135633,-0.080436,0.029163,0.039608,0.024134,0.004236,0.027870,0.021916,0.016684,0.022447,0.021066,0.010073,0.017273,0.010398,0.020509,0.006857,0.021392,0.059437,0.008217,0.438086,0.053981,0.052462,0.319905,0.005914,0.050009,2.625069,0.741231,0.905430,0.507773,0.401969,0.383605,0.378722,0.382242,0.291572,0.309156,0.267585,0.254927,0.167014,0.032434,0.004736,0.023136,0.029652,0.019460,0.023716,0.021865,0.018654,0.022867,0.012107,0.018001,0.009092,0.010057,true
0.080971,0.002706,2.836951,0.148109,0.194308,0.477656,0.008073,0.109597,-29.562775,1.703671,-0.620264,-0.144976,-0.200502,0.138007,-0.013553,0.016957,0.032479,-0.052917,0.000004,0.009087,-0.091802,0.013606,0.009746,0.017979,0.010351,0.008576,0.011059,0.028666,0.009757,0.011241,0.013990,0.012905,0.007418,0.012681,0.077457,0.008171,0.461961,0.072327,0.051800,0.534205,0.005118,0.118550,3.207110,1.202126,0.945481,0.600109,0.453343,0.377233,0.314553,0.309149,0.209940,0.253219,0.235859,0.237462,0.241802,0.015885,0.012680,0.015430,0.011769,0.007921,0.013281,0.023685,0.013850,0.008478,0.010704,0.010143,0.009573,0.007145,true
0.081590,0.002501,2.933823,0.236657,0.275539,0.609761,0.006842,0.113417,-31.179085,1.534727,-0.298946,-0.184750,-0.242809,0.101890,0.097912,0.133020,0.060597,0.102096,0.017810,0.069303,0.002648,0.011828,0.008963,0.020582,0.011291,0.016990,0.009803,0.053779,0.005667,0.007890,0.010513,0.020870,0.007269,0.022298,0.027359,0.008005,0.372009,0.075460,0.042235,0.411191,0.005257,0.076662,2.509993,1.147874,0.715844,0.453484,0.436222,0.353283,0.324976,0.313574,0.238975,0.199314,0.164545,0.170306,0.115296,0.013707,0.013883,0.020955,0.012970,0.019036,0.011739,0.034804,0.008500,0.011331,0.014306,0.019403,0.010185,0.009322,true
0.088634,0.003116,2.771762,0.149289,0.212041,0.360493,0.014656,0.086958,-30.235071,2.205167,-0.245707,-0.342116,-0.279006,0.005121,-0.175865,-0.143035,-0.159052,-0.168631,-0.180358,-0.024373,-0.021124,0.016097,0.009353,0.030013,0.022223,0.023524,0.023795,0.023950,0.008395,0.011508,0.012364,0.015845,0.005727,0.021771,0.090657,0.008974,0.591535,0.082999,0.067864,0.496314,0.011539,0.125542,3.571996,1.054124,0.841514,0.575058,0.419779,0.419297,0.289952,0.250684,0.282529,0.286710,0.423762,0.312079,0.339555,0.017509,0.016316,0.034451,0.025087,0.032001,0.029939,0.029072,0.017503,0.014179,0.013372,0.014733,0.007145,0.013820,true
0.114694,0.004025,2.889401,0.152879,0.181383,0.646852,0.008613,0.192639,-29.027067,0.296756,-0.780746,-0.609995,-0.661659,0.089355,-0.222000,-0.145382,-0.156815,-0.072903,-0.111232,-0.032798,-0.196077,0.010733,0.009296,0.011642,0.010154,0.007630,0.008233,0.014765,0.009472,0.009387,0.008453,0.009658,0.008665,0.010436,0.103943,0.008035,0.339110,0.100025,0.076678,0.610600,0.005037,0.214983,4.408157,1.164702,0.975420,0.416236,0.470816,0.561619,0.306443,0.369355,0.320171,0.347681,0.240656,0.238467,0.201860,0.010473,0.013448,0.012944,0.011210,0.008599,0.010746,0.013932,0.012887,0.009716,0.013323,0.012430,0.008166,0.006775,true
0.090816,0.002634,2.974150,0.146372,0.200957,0.399864,0.010088,0.102819,-30.430846,2.239763,0.012465,-0.051118,-0.300014,0.305740,-0.012307,-0.017816,-0.098022,0.138305,-0.060527,0.072737,0.047269,0.023111,0.002690,0.035479,0.018862,0.022480,0.014345,0.027935,0.010423,0.018883,0.009327,0.017069,0.004335,0.022720,0.121350,0.007841,0.335990,0.097866,0.068681,0.640772,0.006296,0.181076,3.501758,1.037150,0.936019,0.437133,0.386885,0.400547,0.240008,0.299355,0.199370,0.228553,0.233452,0.199675,0.192380,0.027219,0.002546,0.028677,0.022498,0.022214,0.021522,0.035796,0.020823,0.024777,0.009036,0.019674,0.003932,0.013428,true
0.092066,0.003052,2.784278,0.154638,0.193075,0.631275,0.013694,0.153806,-29.814039,1.763532,0.150785,-0.633604,-0.098317,-0.011153,-0.189499,-0.178766,-0.142995,-0.208159,-0.144418,-0.057423,-0.148260,0.027470,0.004830,0.017810,0.020918,0.018288,0.012628,0.017575,0.005128,0.005636,0.013361,0.029034,0.006573,0.021701,0.072889,0.008210,0.589422,0.067777,0.052575,0.508121,0.014245,0.149396,2.978469,1.005299,0.772568,0.625409,0.420758,0.273108,0.279278,0.267839,0.261372,0.221615,0.272730,0.277346,0.285311,0.029160,0.007109,0.025449,0.042789,0.026845,0.013942,0.022065,0.008804,0.005498,0.011238,0.030497,0.006841,0.017116,true
0.162575,0.004026,2.732073,0.226917,0.262726,0.696471,0.006893,0.241583,-31.380849,1.562918,-0.690311,-0.433430,-0.785410,-0.146942,-0.088382,-0.097606,-0.012104,0.114084,-0.028747,0.071744,-0.032358,0.014992,0.008554,0.019477,0.015925,0.009165,0.013117,0.026166,0.005473,0.011866,0.012878,0.018881,0.009458,0.014096,0.132060,0.009339,0.606127,0.117300,0.079165,0.724536,0.004777,0.267694,4.504965,1.342362,0.574096,0.492855,0.492108,0.344917,0.261348,0.232170,0.192544,0.220541,0.186053,0.199411,0.151914,0.014631,0.010419,0.017964,0.017872,0.008918,0.012085,0.025940,0.008802,0.010730,0.011713,0.022161,0.009136,0.009201,true
0.063117,0.002552,2.971274,0.185390,0.249028,0.426177,0.009123,0.085181,-30.031305,1.554416,-0.706935,-0.409979,-0.703637,-0.029686,-0.052510,0.007265,-0.099689,0.064821,-0.058452,0.046648,-0.059687,0.018082,0.013138,0.016640,0.017781,0.014706,0.015793,0.029719,0.008207,0.008945,0.010166,0.015587,0.013093,0.018480,0.051985,0.008146,0.342583,0.072821,0.056026,0.424486,0.007591,0.089938,3.148195,1.162238,0.661981,0.507608,0.544926,0.373270,0.369735,0.306082,0.266092,0.211942,0.232080,0.225434,0.215680,0.022346,0.023086,0.018177,0.019554,0.017625,0.018868,0.031310,0.011162,0.009089,0.012376,0.016280,0.020957,0.010770,true
0.102188,0.002603,2.818650,0.203980,0.260475,0.577063,0.009674,0.104403,-30.842599,1.066294,-0.785455,-0.528409,-0.663731,-0.118372,-0.087380,-0.040910,-0.063850,0.154773,-0.006126,0.126324,-0.137580,0.015033,0.010570,0.008409,0.007862,0.009630,0.016577,0.019555,0.009486,0.007579,0.014712,0.019164,0.014268,0.016154,0.091582,0.008181,0.547322,0.080116,0.054286,0.521882,0.007530,0.118328,3.619120,1.350982,0.771536,0.519539,0.509079,0.383311,0.356374,0.258510,0.210962,0.278777,0.271156,0.254303,0.226579,0.019391,0.017492,0.008166,0.011559,0.010554,0.020056,0.020163,0.015193,0.007162,0.019839,0.023464,0.022859,0.012304,true
0.080686,0.002750,2.787434,0.145000,0.211301,0.350278,0.019524,0.082056,-30.677056,2.380717,0.032422,-0.171759,-0.281480,0.074840,-0.209140,-0.139383,-0.122290,-0.197964,-0.205507,-0.180700,-0.110220,0.022119,0.004407,0.030106,0.046528,0.024901,0.013367,0.016954,0.004625,0.009090,0.013210,0.017478,0.008848,0.025209,0.082571,0.008270,0.622671,0.068259,0.052337,0.496119,0.020510,0.112474,3.327511,0.890717,0.984025,0.613470,0.377668,0.412942,0.265203,0.242591,0.260901,0.387922,0.366182,0.277434,0.316391,0.027984,0.004896,0.031996,0.076617,0.030688,0.012906,0.018032,0.009714,0.011835,0.017744,0.021827,0.017320,0.021420,true
0.115062,0.004092,2.613142,0.140032,0.179379,0.559047,0.008081,0.142486,-28.595102,0.584455,-0.397674,-0.689690,-0.764155,0.181671,-0.350851,0.037392,-0.108171,0.007582,-0.130062,0.051377,-0.135050,0.012168,0.012471,0.011396,0.010477,0.009931,0.010764,0.014091,0.009703,0.007792,0.008968,0.012120,0.006269,0.009861,0.104810,0.008799,0.609754,0.084194,0.072585,0.509063,0.003979,0.172945,3.766298,1.218514,0.966539,0.538463,0.478400,0.444441,0.376233,0.314353,0.304398,0.269972,0.233224,0.203389,0.196705,0.013402,0.014424,0.012456,0.011819,0.008835,0.010640,0.011603,0.014803,0.006299,0.007474,0.012022,0.005336,0.006189,true
0.120251,0.002828,2.780844,0.236239,0.288421,0.553408,0.007339,0.156361,-33.482349,2.313817,0.202900,0.383988,0.040791,0.159665,-0.017023,0.009727,0.007726,0.023700,0.012673,0.058949,-0.015416,0.015270,0.003217,0.031159,0.013874,0.026974,0.013842,0.073558,0.003554,0.006461,0.011435,0.036800,0.003869,0.025272,0.061791,0.008613,0.566052,0.093856,0.068938,0.454663,0.007294,0.186406,3.173420,0.950675,0.638964,0.376883,0.378559,0.281658,0.204983,0.219452,0.176930,0.190753,0.179714,0.155947,0.155045,0.013704,0.003967,0.022699,0.013736,0.020514,0.012136,0.037319,0.007123,0.006827,0.007718,0.027748,0.003006,0.009913,true
0.102341,0.002698,2.802572,0.169706,0.225220,0.474726,0.007867,0.136958,-30.402898,2.013297,-0.405499,-0.129269,-0.418665,-0.080732,0.234639,0.050221,-0.092852,-0.125477,-0.078137,0.034661,-0.048842,0.021966,0.007291,0.023199,0.029907,0.015795,0.015469,0.023486,0.004718,0.007528,0.008802,0.015878,0.007534,0.015586,0.092659,0.008173,0.532305,0.095665,0.072378,0.595991,0.005269,0.167334,3.546777,1.308892,0.787683,0.585395,0.522699,0.350583,0.350555,0.309163,0.264894,0.308363,0.217756,0.183730,0.189110,0.020486,0.010458,0.019300,0.033051,0.013451,0.012141,0.020886,0.007463,0.007738,0.008424,0.015777,0.009422,0.009410,true
0.073753,0.003210,2.854213,0.130647,0.179178,0.461981,0.010405,0.090514,-29.067227,1.680961,-0.119664,-0.431340,-0.415083,0.135020,-0.142983,-0.231112,-0.030448,-0.164632,-0.144990,-0.023656,-0.111196,0.023742,0.006858,0.012235,0.013746,0.020574,0.014415,0.017369,0.007062,0.007809,0.018059,0.027091,0.006301,0.018863,0.061323,0.008538,0.360996,0.059116,0.053365,0.462473,0.006048,0.069134,2.897319,1.106940,0.941638,0.516567,0.537424,0.436534,0.318953,0.273896,0.301066,0.267130,0.256791,0.244346,0.213211,0.026688,0.011664,0.009580,0.015116,0.028713,0.022330,0.019159,0.013341,0.007619,0.020339,0.020336,0.006580,0.012118,true
0.053349,0.003327,2.908945,0.114893,0.174642,0.341568,0.012096,0.071250,-28.613488,1.968566,-0.341653,-0.284294,-0.087652,0.018599,-0.108577,-0.187344,-0.202675,-0.159791,-0.222674,-0.004692,-0.158656,0.021673,0.004351,0.024832,0.016919,0.020924,0.012149,0.012559,0.007255,0.011255,0.018702,0.034168,0.007406,0.021225,0.041908,0.008435,0.429458,0.051319,0.049687,0.404516,0.007048,0.062257,2.663904,1.032880,0.947898,0.719810,0.422601,0.318160,0.285156,0.365778,0.236056,0.239879,0.237426,0.230967,0.262691,0.020893,0.006979,0.034732,0.019864,0.024020,0.014419,0.014380,0.012822,0.015514,0.016590,0.036931,0.012097,0.010031,true
0.087238,0.005051,2.675126,0.131302,0.171444,0.491532,0.008705,0.126222,-28.158144,0.400481,-0.849740,-0.496398,-0.596545,0.025508,-0.096973,-0.173486,-0.114420,-0.056187,-0.133183,-0.044471,-0.119964,0.010180,0.008157,0.009617,0.008966,0.009110,0.010086,0.010933,0.009691,0.008974,0.010483,0.016416,0.010309,0.011788,0.064060,0.009256,0.708058,0.065292,0.062396,0.485153,0.004292,0.119561,3.378234,1.072788,1.020516,0.560876,0.655489,0.449615,0.384330,0.381165,0.335730,0.232918,0.236987,0.257336,0.213620,0.011182,0.009846,0.012640,0.009176,0.009104,0.010707,0.009391,0.013269,0.013048,0.015986,0.023875,0.016516,0.008643,true
0.199826,0.002575,2.619859,0.247850,0.270512,0.919936,0.012003,0.363875,-33.208752,1.846747,0.063222,0.226416,-0.015795,0.254616,0.086639,0.107485,0.061314,0.116899,-0.005151,0.059065,-0.014958,0.013149,0.004327,0.036440,0.011342,0.022325,0.008871,0.035559,0.004140,0.005560,0.014198,0.023234,0.003736,0.016080,0.141386,0.007833,0.726461,0.130827,0.076254,0.864512,0.016542,0.374240,3.749120,1.375876,0.769859,0.380397,0.424161,0.311781,0.248078,0.254459,0.213030,0.204567,0.203620,0.184271,0.158387,0.011678,0.004775,0.032480,0.010920,0.019567,0.010678,0.026813,0.007340,0.006160,0.012457,0.016705,0.003259,0.009981,true
0.123968,0.002409,2.910450,0.187431,0.246974,0.514252,0.008115,0.175097,-31.986610,2.322044,-0.196516,0.031616,-0.455117,0.110298,-0.051095,0.015789,0.000639,0.111735,-0.007445,0.079637,-0.054719,0.015065,0.005971,0.021262,0.016008,0.033044,0.018127,0.038420,0.004080,0.008516,0.014117,0.020749,0.010676,0.018661,0.102501,0.008118,0.469905,0.089381,0.059262,0.580774,0.005691,0.185454,3.275999,1.245516,0.776271,0.424882,0.394887,0.336118,0.237324,0.240462,0.178431,0.220263,0.167771,0.185358,0.160802,0.013318,0.010618,0.019365,0.017198,0.031285,0.018364,0.029111,0.007227,0.009058,0.013779,0.015597,0.012312,0.008914,true
0.188495,0.003194,2.960536,0.243746,0.268675,0.877628,0.010105,0.290514,-32.795959,1.766764,-0.288351,-0.223617,-0.334845,-0.051511,-0.206163,-0.109194,-0.017108,-0.008160,0.089186,0.004698,-0.006065,0.014827,0.005713,0.012957,0.015776,0.011812,0.020871,0.034743,0.005797,0.013151,0.013151,0.017203,0.005048,0.014937,0.140886,0.009367,0.433098,0.121783,0.077160,0.803542,0.014681,0.320122,4.300921,1.475518,0.577756,0.422935,0.321710,0.330510,0.236086,0.251534,0.204040,0.231516,0.197056,0.219590,0.145054,0.016182,0.005429,0.010884,0.018132,0.011644,0.029423,0.035124,0.008829,0.018376,0.011924,0.015414,0.003405,0.012352,true
0.062985,0.002774,2.855695,0.182544,0.241647,0.447304,0.012813,0.088972,-29.949151,1.348415,-0.656937,-0.566442,-0.769609,0.016331,-0.068745,-0.068075,-0.108102,0.154558,-0.100774,0.087159,-0.041002,0.013020,0.016653,0.015970,0.017425,0.008731,0.012561,0.029070,0.009023,0.014154,0.012147,0.010757,0.007435,0.020098,0.050196,0.008191,0.543788,0.082895,0.059086,0.408297,0.011129,0.095609,3.581114,1.161499,0.770979,0.562015,0.540795,0.385659,0.390227,0.267901,0.282534,0.283431,0.302054,0.278796,0.229824,0.018275,0.028780,0.022515,0.031786,0.013773,0.017098,0.035977,0.012918,0.020707,0.019559,0.011081,0.009720,0.011992,true
0.101862,0.002502,2.867121,0.170506,0.188516,0.537167,0.009663,0.131569,-30.481488,1.813522,-0.286585,-0.076797,-0.066688,0.025353,0.031574,0.011097,0.028697,0.001053,0.006472,-0.005044,0.016772,0.011795,0.003605,0.015769,0.016457,0.008284,0.006616,0.019001,0.005345,0.010568,0.019645,0.021346,0.004455,0.013240,0.083292,0.007771,0.398381,0.078707,0.055339,0.540956,0.006050,0.121118,3.140961,1.004205,0.975814,0.532660,0.514372,0.364088,0.214051,0.275837,0.222877,0.176503,0.199405,0.161787,0.180622,0.014575,0.004063,0.017433,0.019264,0.008632,0.008910,0.021485,0.008589,0.011168,0.017859,0.024608,0.003825,0.009527,true
0.134125,0.003136,2.811085,0.173307,0.208368,0.676757,0.009249,0.203250,-30.223546,1.572276,-0.082713,-0.347702,-0.435741,0.016060,-0.109103,0.100457,-0.048256,0.084230,-0.075971,0.191276,-0.010819,0.010188,0.005533,0.023079,0.020111,0.023732,0.012975,0.018828,0.004213,0.007378,0.011920,0.016027,0.005440,0.014065,0.121031,0.008621,0.444788,0.101370,0.067805,0.677392,0.005938,0.227123,4.064135,1.305439,0.872837,0.513987,0.463571,0.371407,0.312707,0.310236,0.267375,0.209511,0.205554,0.217267,0.194105,0.011060,0.006830,0.025129,0.022745,0.026417,0.013368,0.020532,0.007969,0.008366,0.010706,0.015110,0.004608,0.009308,true
0.078144,0.004509,2.692413,0.119578,0.174237,0.383665,0.009243,0.079611,-27.760159,1.012180,-0.632354,-0.553615,-0.542628,0.052602,-0.302909,-0.118038,-0.227625,0.140591,-0.166277,0.016160,-0.086464,0.012278,0.007237,0.011969,0.009249,0.009045,0.012198,0.018791,0.015672,0.015400,0.012910,0.017769,0.012432,0.015336,0.078330,0.008366,0.530280,0.063265,0.067617,0.345142,0.004654,0.049550,3.497917,0.936912,1.036170,0.488941,0.438538,0.431451,0.415180,0.327633,0.326495,0.302620,0.225783,0.207149,0.210635,0.011964,0.008423,0.010554,0.011014,0.009286,0.010038,0.017189,0.026534,0.020090,0.015124,0.024130,0.018978,0.008198,true
0.071120,0.002939,2.823819,0.123600,0.173998,0.295091,0.011943,0.094597,-28.858567,2.456240,-0.544770,-0.029515,-0.368202,0.183040,-0.005007,-0.037040,0.005548,-0.058530,-0.041981,0.123588,-0.079084,0.011734,0.007738,0.018611,0.012853,0.012811,0.015812,0.033337,0.009914,0.014480,0.022575,0.016683,0.006053,0.016811,0.067974,0.008018,0.364202,0.069862,0.046420,0.454624,0.007102,0.121171,2.826902,0.909324,0.898767,0.505329,0.484063,0.375004,0.258975,0.301931,0.201849,0.225114,0.203322,0.184878,0.210548,0.012272,0.010501,0.018914,0.015283,0.013146,0.018497,0.032043,0.013765,0.014088,0.018331,0.017058,0.007839,0.008619,true
0.065055,0.003611,2.797365,0.121443,0.171817,0.349777,0.010321,0.087500,-28.437839,1.676276,0.339535,-0.174677,-0.613023,0.018150,0.031042,0.044378,0.008327,-0.144311,-0.081548,0.013797,-0.161669,0.035461,0.005176,0.023474,0.014225,0.009659,0.012039,0.016140,0.003000,0.005634,0.014966,0.027268,0.017409,0.018554,0.060286,0.008257,0.549749,0.058364,0.055960,0.323927,0.007411,0.086172,3.157079,0.986483,1.038460,0.449978,0.569140,0.425381,0.442675,0.280931,0.289293,0.238548,0.235747,0.181377,0.203951,0.026659,0.007008,0.019319,0.015286,0.009125,0.013410,0.016454,0.006863,0.006191,0.018090,0.034150,0.021146,0.010292,true
0.107399,0.002930,2.775729,0.164324,0.213520,0.623777,0.008382,0.162306,-30.098619,1.811530,-0.045940,-0.516057,-0.073292,0.014155,-0.133473,-0.155427,-0.047035,-0.130294,-0.098068,0.000990,-0.002842,0.014633,0.004145,0.016347,0.020295,0.012872,0.011609,0.021830,0.005579,0.012352,0.026274,0.023432,0.007483,0.016856,0.104200,0.008286,0.633150,0.092179,0.073100,0.591410,0.004597,0.197838,3.789075,1.045776,0.851458,0.582841,0.473348,0.360960,0.294273,0.239311,0.239194,0.245461,0.213197,0.232749,0.217242,0.018717,0.003691,0.014215,0.024956,0.011698,0.011740,0.025933,0.008637,0.012169,0.027032,0.020728,0.011198,0.010353,true
0.067785,0.003467,2.849031,0.118818,0.167689,0.353772,0.011801,0.098931,-28.219729,1.657357,-0.499847,-0.515321,-0.076378,0.139012,-0.186424,-0.227052,-0.120004,-0.233476,-0.052614,-0.109379,-0.137516,0.021725,0.005518,0.012279,0.014196,0.019636,0.012955,0.016908,0.006689,0.007646,0.020873,0.033085,0.008510,0.019293,0.066070,0.008263,0.484091,0.067528,0.054445,0.410035,0.007745,0.136602,2.882139,1.082545,0.872529,0.531497,0.433978,0.337401,0.315446,0.262061,0.308331,0.258978,0.269166,0.253681,0.276031,0.025569,0.006141,0.015172,0.018738,0.023129,0.013041,0.023461,0.010648,0.008555,0.021703,0.035235,0.014096,0.011604,true
0.073037,0.002798,2.853175,0.145861,0.208602,0.342840,0.009480,0.103861,-29.458814,1.978869,-0.313201,0.058536,-0.485091,0.029631,0.226238,-0.063565,-0.134228,-0.076536,-0.048848,0.027962,-0.047771,0.020365,0.007279,0.026766,0.021792,0.022426,0.015158,0.018340,0.009032,0.007085,0.011213,0.019571,0.006027,0.018289,0.071162,0.008153,0.479143,0.075712,0.061910,0.402076,0.004991,0.123264,3.041460,0.975097,0.957938,0.424535,0.520644,0.339410,0.421839,0.256709,0.328529,0.228311,0.240234,0.240142,0.184487,0.023372,0.010026,0.026844,0.027432,0.018491,0.016710,0.016380,0.013673,0.007071,0.016014,0.018050,0.007561,0.009389,true
0.180874,0.002578,2.868843,0.234213,0.235924,0.952198,0.007079,0.346333,-32.439993,1.451948,-0.305972,-0.001414,-0.244746,0.166555,-0.033414,0.121359,0.095651,-0.036987,0.088581,0.050909,0.025347,0.009162,0.005394,0.017905,0.009171,0.010258,0.007196,0.037427,0.005014,0.008278,0.013066,0.018445,0.005125,0.013388,0.110291,0.007828,0.448861,0.102344,0.058729,0.744830,0.006535,0.282497,3.327171,1.393457,0.898320,0.487268,0.463211,0.326471,0.271438,0.261958,0.201055,0.207722,0.188227,0.167109,0.152298,0.010777,0.005477,0.017008,0.010066,0.009171,0.008988,0.041630,0.007207,0.007596,0.011770,0.019360,0.004656,0.011379,true
